DATAFLOW,MEASURE: Measure,INDEX: Index,HOUSHOLD_TYPE: Household Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LCI(1.0.0),1: Index Number,20006: Alcohol and tobacco,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q4,173.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20006: Alcohol and tobacco,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q1,175.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20006: Alcohol and tobacco,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,176.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20006: Alcohol and tobacco,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,178.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20006: Alcohol and tobacco,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,180.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,20006: Alcohol and tobacco,P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,183,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q2,98.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q3,95.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q4,96.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q1,95.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q2,97.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q3,96.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q4,96.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q1,97.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q2,99.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q3,100.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q4,100.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,98.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,99.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,100.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,99.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,98.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,99.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,100.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,100.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,99.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,100.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,101.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,101,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,99.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,100.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,101.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,102.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,100.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,102,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,102.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q4,102.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q1,102.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q2,103.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q3,104.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q4,104.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q1,104.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q2,105.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q3,106.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q4,105.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q1,104.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q2,105.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q3,105.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q4,105,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q1,104.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q2,105.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q3,103.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q4,103.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q1,103.5,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q2,104.3,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q3,105.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q4,105.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q1,106,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q2,91.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q3,104.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q4,109,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q1,108.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q2,110,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q3,111.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q4,112.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q1,114.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,116.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,120,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,122.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,"20004: Furnishings, household equipment and services",P1: Employee households,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,121.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q2,98.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q3,99.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2007-Q4,100.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q1,99.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q2,99.7,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q3,100.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2008-Q4,101,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q1,100.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q2,100.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q3,101.9,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2009-Q4,103,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,102,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,100.8,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,101.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,101.1,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,100.4,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,100.2,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,100.6,IN: Index Numbers,,,
ABS:LCI(1.0.0),1: Index Number,115489: Recreation and culture,P3: Other government transfer recipient households,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,101.1,IN: Index Numbers,,,
